author_id;author_name;paper_id;paper_title
19;Giovanna Guerrini;cd8eccb1-1f86-4278-a1f5-e26e363ba0b0;design and implementation of chimera active rule language
19;Giovanna Guerrini;d2096d45-2753-4706-a346-06fe1cf71b79;wearable queries adapting common retrieval needs to data and users
19;Giovanna Guerrini;cb00cd09-58e6-45a1-9bc9-a18261a928f6;automatabased static analysis of xml document adaptation
19;Giovanna Guerrini;0040b022-1472-4f70-a753-74832df65266;reasonig about setoriented methods in object databases
19;Giovanna Guerrini;efdf4948-60d5-44d2-9856-8108230fff2a;data quality support to onthefly data integration using adaptive query processing
19;Giovanna Guerrini;50020cdf-63a0-43e4-86ed-8a758b70dde0;approximate queries with adaptive processing
19;Giovanna Guerrini;5f3d6fde-1bba-459b-9b54-3a8b3fd7af85;exploiting userprofiles for the selective dissemination of xml documents
19;Giovanna Guerrini;f593515b-082a-4946-aefd-1702f10556b5;adaptively approximate techniques in distributed architectures
19;Giovanna Guerrini;ea91731b-be3e-4c13-9394-3890f80bf3b4;towards relaxed selection and join queries over data streams
19;Giovanna Guerrini;66d5501d-369b-4fda-8770-57fc6ada51a1;dimensiones en el diseo de un modello de vistas orientadas a objetos
19;Giovanna Guerrini;e6b48817-6459-4150-89fc-27f412e54d84;new trends in databases and information systems contributions from adbis 2013
19;Giovanna Guerrini;de60ac94-e566-40b4-a4f2-d58543fabaf1;arhex a framework for approximate retrieval in heterogeneous
19;Giovanna Guerrini;9115bb90-d3e9-4d65-88a3-a07337c123f1;triggers in javabased databases
19;Giovanna Guerrini;17328d89-8820-4ffc-b537-b00c268d9f5b;towards adaptively approximated search in distributed architectures
19;Giovanna Guerrini;a7f6dc19-15e4-4d7b-9e7e-99f13c4de174;reverting the effects of xquery update expressions
19;Giovanna Guerrini;213fcc04-6c89-4105-bd09-59290b70ace1;formalizzazione e ottimizzazione di transazioni di modifica in clpad
19;Giovanna Guerrini;056b3bcb-6cd6-434b-894f-dce2d4bcd85d;a bottomup interpreter for a database language with updates and transactions
19;Giovanna Guerrini;c129dbef-9a6b-4b5c-b55b-3e92455744de;design and implementation for the active rule language of chimera
19;Giovanna Guerrini;f730cc9b-93be-4f34-b345-bf13b9c4945f;static analysis of transactional intensional databases
19;Giovanna Guerrini;180bf882-10c8-435a-a20b-2b7da36e37be;access to multigranular temporal objects
19;Giovanna Guerrini;2edbb6f5-0bb9-4227-8058-58077e90deca;detecting and correcting conservativity principle violations in ontologytoontology mappings
19;Giovanna Guerrini;3f7be000-ad9e-4446-8d97-ea97730173ac;evolving a set of dtds according to a dynamic set of xml documents
19;Giovanna Guerrini;52baa9ed-480f-48b0-9439-e5875bd8352e;tag semantics for the retrieval of xml documents
19;Giovanna Guerrini;6b21e725-051f-405a-a959-05c5fb5121e8;highly heterogeneous xml collections how to retrieve precise results
19;Giovanna Guerrini;7b433054-5e54-4682-89a8-c1be45be8bc5;generic methods in deductive object databases
19;Giovanna Guerrini;83870b44-f83f-421f-9f27-a6b41fc4929b;objects with multiple most specific classes
19;Giovanna Guerrini;a5535549-b368-4a7c-a9b0-7f86609ad796;adaptive management of multigranular spatiotemporal object attributes
19;Giovanna Guerrini;9889128e-7a02-4b3e-a580-ec88367dc531;a formal definition of the chimera objectoriented data model
19;Giovanna Guerrini;9f3b3d51-f85e-4f67-a2ad-473b0c11fb3b;a semantic information retrieval advertisement and policy based system for a p2p network
19;Giovanna Guerrini;b333d9b8-8cee-4721-9581-18776087157b;navigational path expressions on xml schemas
19;Giovanna Guerrini;c4300e3a-6aed-492e-9f82-4668a6fbd24c;a formal temporal objectoriented data model
19;Giovanna Guerrini;bae39fea-0104-42f4-bd08-810404ddc3d7;xml schema evolution incremental validation and efficient document adaptation
19;Giovanna Guerrini;d25d86eb-c890-4b98-adda-1fe45ade1c46;deductive object databases
19;Giovanna Guerrini;25c69b69-b9a6-4508-ac21-71e85b1f2624;arhex  an approximate retrieval system for highly heterogeneous xml document collections
19;Giovanna Guerrini;fb30d987-1948-400b-9a9d-062154b7331a;an approach to classify semistructured objects
19;Giovanna Guerrini;48373a2e-16f2-4a33-8c96-69404183575c;handling semistructured data through an extended objectoriented data model
19;Giovanna Guerrini;5b4bc8b2-14eb-489f-bcc1-138505c7c8d6;objectoriented database
19;Giovanna Guerrini;33962fa4-fe95-4cf5-bd03-f1aa6bb7ed9a;matching an xml document against a set of dtds
19;Giovanna Guerrini;62dd4477-6387-4350-b048-7318b161943a;an abstractionbased approach to measuring the structural similarity between two unordered xml documents
19;Giovanna Guerrini;bc8d01dc-87d4-4f5e-b8a2-12fbb48826e3;extending the odmg object model with time
19;Giovanna Guerrini;0d54b18b-d5a4-4664-b999-1921e047e27c;tchimera a temporal objectoriented data model
19;Giovanna Guerrini;0b831412-567d-494e-b5e3-49f7d202ac3d;validating xml document adaptations via hedge automata transformations
19;Giovanna Guerrini;0dbe9963-c60e-4b61-b7f3-6e7705cb9401;using unimod for maintenance tasks an experimental assessment in the context of model driven development
19;Giovanna Guerrini;11b7af0d-4d77-49cb-9ee2-9557714f8572;t odmg an odmg compliant temporal object model supporting multiple granularity management
19;Giovanna Guerrini;1d3e28d5-1b76-4ffa-bc3d-f36b7c400351;fragmentbased approximate retrieval in highly heterogeneous xml collections
19;Giovanna Guerrini;4f04d31e-22f5-45e4-9bfb-c01f9be87849;trigger inheritance and overriding in an active object database system
19;Giovanna Guerrini;4ae33f48-7421-4e92-99f1-d22cea10c425;handling expiration of multigranular temporal objects
19;Giovanna Guerrini;553fde19-9797-4dc7-bc3f-a32cb036e110;dynamic reasoning on xml updates
19;Giovanna Guerrini;6c380f99-2ef1-4962-92f9-37ae8b3ecaec;timecompleteness tradeoffs in record linkage using adaptive query processing
19;Giovanna Guerrini;718aa480-9dfe-4fe6-891c-f4507c9602b2;measuring the structural similarity among xml documents and dtds
19;Giovanna Guerrini;80e28a48-2d9a-41f6-b2e1-3de6308785bf;report on the edbticdt 2010 workshop on updates in xml
19;Giovanna Guerrini;a4a2f718-d9c7-44e8-b430-152651110d46;xspath navigation on xml schemas made easy
19;Giovanna Guerrini;c772cfc7-2a46-423a-9bbe-735c90e15f9a;exception handling in objectoriented databases
20;Isabella Merlo;9ac5831e-5058-4e8c-880c-b97d3fecea1b;a setoriented method definition language for object databases and its semantics
20;Isabella Merlo;8af3aa3e-04d0-4d2c-8138-c9cdeea6140f;trigger inheritance and overriding in active object database systems
20;Isabella Merlo;6ce7d9a8-a400-4f88-bd4c-56c6d361e7e5;navigating through multiple temporal granularity objects
20;Isabella Merlo;425108e5-7c8f-4aab-8590-b244ba0d637e;querying multiple temporal granularity data
20;Isabella Merlo;293d38ad-b073-4a00-8622-e081d5004bc1;a temporal objectoriented data model with multiple granularities
20;Isabella Merlo;2a8eec94-5fba-4eb1-9e64-91b764de6cfc;extending the odmg object model with triggers
20;Isabella Merlo;e53e8fd6-07de-41dc-b47f-6a2fed7a6a90;special issue objectoriented databases
20;Isabella Merlo;c772cfc7-2a46-423a-9bbe-735c90e15f9a;exception handling in objectoriented databases
20;Isabella Merlo;4f04d31e-22f5-45e4-9bfb-c01f9be87849;trigger inheritance and overriding in an active object database system
20;Isabella Merlo;11b7af0d-4d77-49cb-9ee2-9557714f8572;t odmg an odmg compliant temporal object model supporting multiple granularity management
20;Isabella Merlo;bc8d01dc-87d4-4f5e-b8a2-12fbb48826e3;extending the odmg object model with time
20;Isabella Merlo;5b4bc8b2-14eb-489f-bcc1-138505c7c8d6;objectoriented database
20;Isabella Merlo;48373a2e-16f2-4a33-8c96-69404183575c;handling semistructured data through an extended objectoriented data model
20;Isabella Merlo;fb30d987-1948-400b-9a9d-062154b7331a;an approach to classify semistructured objects
20;Isabella Merlo;9115bb90-d3e9-4d65-88a3-a07337c123f1;triggers in javabased databases
20;Isabella Merlo;0040b022-1472-4f70-a753-74832df65266;reasonig about setoriented methods in object databases
21;Rafael Álvarez;f565f112-d4aa-4b6c-bd2a-c79a60eccd5e;sboxes apn functions and related codes
21;Rafael Álvarez;4e84ed2d-8340-47ef-9e40-c62b77d8e496;algorithms for lightweight key exchange
21;Rafael Álvarez;ae324f38-1bd9-4857-9c8c-208e7cef73b3;using spritz as a passwordbased key derivation function
21;Rafael Álvarez;abf77c1a-4b44-4c12-95b7-402c6064cccf;an intermediate approach to spritz and rc4
21;Rafael Álvarez;48f5afe2-2358-4060-819e-d7169ef63cc8;randomness analysis and generation of keyderived sboxes
21;Rafael Álvarez;3f0202d0-53a1-437e-8b95-744a074cc33f;darkcube a khypercube based p2p voip protocol
21;Rafael Álvarez;f43c13e8-4531-40d7-8e54-225707797c0a;gng3d  a software tool for mesh optimization based on neural networks
21;Rafael Álvarez;e9879f9b-4323-4a6d-b861-8b1624c5b7c4;applying quick exponentiation for block upper triangular matrices
21;Rafael Álvarez;c1f22b5a-dbea-4f06-8fb1-5bb8003ab096;an efficient binary sequence generator with cryptographic applications
21;Rafael Álvarez;7aa9bbe1-26dc-480f-b419-22a29706d3fa;optimizing matrix operations in z 2 by word packing
21;Rafael Álvarez;6c13f901-97db-417b-971f-3dcf4c269f25;a mesh optimization algorithm based on neural networks
21;Rafael Álvarez;61757607-0504-45c1-9fab-95142b9513b0;secure mobile p2p videoconferencing protocol
21;Rafael Álvarez;65c61e7e-cc83-414d-b5ba-18dda6b43f6e;a quick exponentiation algorithm for 33 block upper triangular matrices
21;Rafael Álvarez;31b2997f-924f-499f-a424-114270e97671;a matrix prng with sbox output filtering
21;Rafael Álvarez;0cbc0d1a-1107-4fbc-8ec5-99d7bafd80bf;analysis and design of a secure key exchange scheme
21;Rafael Álvarez;c2ece919-8f83-4b17-a236-c1be635c539c;a nonabelian group based on block upper triangular matrices with cryptographic applications
21;Rafael Álvarez;c4af74ea-25f5-4ed1-814e-ac2b1e253707;cryptographic applications of 3x3 block upper triangular matrices
21;Rafael Álvarez;742e3686-5bdf-4749-a146-89a312af1d95;a pseudorandom bit generator based on block upper triangular matrices
21;Rafael Álvarez;18c46e04-17cb-443f-9f2a-fb6da4ff5bf9;reconfigurable framegrabber for realtime automated visual inspection rtavi systems
21;Rafael Álvarez;3456fe0b-8bca-4966-863e-a2fba661429f;randomness analysis of keyderived sboxes
21;Rafael Álvarez;811e9640-4055-4675-80d9-edef2305c780;improving the message expansion of the tangle hash function
21;Rafael Álvarez;005ce28f-ed77-4e97-afdc-a296137186a1;comparing gng3d and quadric error metrics methods to simplify 3d meshes
22;Leandro Tortosa;5f50d0e9-401f-46cb-9368-b6f22fe47e41;quantification and visualization of a heritage conservation in a quito neighbourhood ecuador
22;Leandro Tortosa;ad0b3950-0179-46ab-90a4-a142f77557ea;new highlights and a new centrality measure based on the adapted pagerank algorithm for urban networks
22;Leandro Tortosa;9cff88c6-b0db-4720-b7f0-355a516644c2;measuring urban activities using foursquare data and network analysis a case study of murcia spain
22;Leandro Tortosa;eb2bb10f-0b10-4512-b8db-77a406ceab09;studying successful public plazas in the city of murcia spain using a ranking nodes algorithm and foursquare data
22;Leandro Tortosa;f43c13e8-4531-40d7-8e54-225707797c0a;gng3d  a software tool for mesh optimization based on neural networks
22;Leandro Tortosa;6c8cabdc-a993-4543-95a3-5a72e914655a;reducing urban concentration using a neural network model
22;Leandro Tortosa;0b742b4c-edc8-4711-a2a1-71a0e5fdca1c;analyzing the commercial activities of a street network by ranking their nodes a case study in murcia spain
22;Leandro Tortosa;fbc560d9-32d5-4bc3-9c5d-a584eae60e12;a model to simplify 2d triangle meshes with irregular shapes
22;Leandro Tortosa;ea30d3d6-d6ba-4639-b05a-fa8ed6b55bbe;an overlapped twoway method for solving tridiagonal linear systems in a bsp computer
22;Leandro Tortosa;d1f5abcb-a7a4-4a8a-ac92-840a78f3ce17;a bsp recursive divide and conquer algorithm to compute the inverse of a tridiagonal matrix
22;Leandro Tortosa;c1f22b5a-dbea-4f06-8fb1-5bb8003ab096;an efficient binary sequence generator with cryptographic applications
22;Leandro Tortosa;b2e5c61d-48eb-4c32-8cba-00c6e28d839c;convergence theorems for parallel alternating iterative methods
22;Leandro Tortosa;917976b5-5531-4e8c-9104-767a05fdeeec;a bsp recursive divide and conquer algorithm to solve a tridiagonal linear system
22;Leandro Tortosa;8266dfa9-25d2-4a8b-af29-970443ccda6b;analysis and efficiency of the gng3d algorithm for mesh simplification
22;Leandro Tortosa;7aa9bbe1-26dc-480f-b419-22a29706d3fa;optimizing matrix operations in z 2 by word packing
22;Leandro Tortosa;69a58fcb-89ce-47a4-9de1-dd81bd7ae854;a new betweenness centrality measure based on an algorithm for ranking the nodes of a network
22;Leandro Tortosa;69bf97cf-a7ee-4276-8c0b-f40b6cb78b8e;an algorithm for ranking the nodes of an urban network based on the concept of pagerank vector
22;Leandro Tortosa;6c13f901-97db-417b-971f-3dcf4c269f25;a mesh optimization algorithm based on neural networks
22;Leandro Tortosa;5d521ea3-a979-449e-b4f3-c76e4ee272b9;sequential and parallel synchronous alternating iterative methods
22;Leandro Tortosa;11c2ede9-93e7-4fb2-87d5-fb50b3e9a6eb;an extension of the noncommutative bergmans ring with a large number of noninvertible elements
22;Leandro Tortosa;171404cc-478e-40ba-9b41-d5cf5fb78b7d;a neural network model to develop actions in urban complex systems represented by 2d meshes
22;Leandro Tortosa;0cbc0d1a-1107-4fbc-8ec5-99d7bafd80bf;analysis and design of a secure key exchange scheme
22;Leandro Tortosa;036c4bc7-90d0-408c-aa21-a992d190d3cb;a note on the recursive decoupling method for solving tridiagonal linear systems
22;Leandro Tortosa;d073f0c1-463d-4b4f-9522-fe255c915976;different models to visualise geolocated city data from social networks
22;Leandro Tortosa;c2ece919-8f83-4b17-a236-c1be635c539c;a nonabelian group based on block upper triangular matrices with cryptographic applications
22;Leandro Tortosa;c4925afd-eae0-4d47-bc71-bfef26c6984e;a neural network model to develop urban acupuncture
22;Leandro Tortosa;8e803c2b-9927-4b83-b336-9e549a42876b;an application of a selforganizing model to the design of urban transport networks
22;Leandro Tortosa;742e3686-5bdf-4749-a146-89a312af1d95;a pseudorandom bit generator based on block upper triangular matrices
22;Leandro Tortosa;706b5ae0-1ad6-4a6a-aa58-ab0eba2e691f;a model to visualize information in a complex streets network
22;Leandro Tortosa;bd97fc52-a9c8-4e1d-a99c-32d424485280;a method to triangulate a set of points in the plane
22;Leandro Tortosa;e25033fc-820c-4fb6-8062-8cbde20587b5;analyzing urban extensions and its effects over the commercial activity of an urban network
22;Leandro Tortosa;005ce28f-ed77-4e97-afdc-a296137186a1;comparing gng3d and quadric error metrics methods to simplify 3d meshes
23;José-Francisco Vicent;ad0b3950-0179-46ab-90a4-a142f77557ea;new highlights and a new centrality measure based on the adapted pagerank algorithm for urban networks
23;José-Francisco Vicent;9cff88c6-b0db-4720-b7f0-355a516644c2;measuring urban activities using foursquare data and network analysis a case study of murcia spain
23;José-Francisco Vicent;eb2bb10f-0b10-4512-b8db-77a406ceab09;studying successful public plazas in the city of murcia spain using a ranking nodes algorithm and foursquare data
23;José-Francisco Vicent;6c8cabdc-a993-4543-95a3-5a72e914655a;reducing urban concentration using a neural network model
23;José-Francisco Vicent;0b742b4c-edc8-4711-a2a1-71a0e5fdca1c;analyzing the commercial activities of a street network by ranking their nodes a case study in murcia spain
23;José-Francisco Vicent;fbc560d9-32d5-4bc3-9c5d-a584eae60e12;a model to simplify 2d triangle meshes with irregular shapes
23;José-Francisco Vicent;eacab463-6243-4f24-92e5-00782bea3b34;a nonlinear elliptic curve cryptosystem based on matrices
23;José-Francisco Vicent;e9879f9b-4323-4a6d-b861-8b1624c5b7c4;applying quick exponentiation for block upper triangular matrices
23;José-Francisco Vicent;69bf97cf-a7ee-4276-8c0b-f40b6cb78b8e;an algorithm for ranking the nodes of an urban network based on the concept of pagerank vector
23;José-Francisco Vicent;171404cc-478e-40ba-9b41-d5cf5fb78b7d;a neural network model to develop actions in urban complex systems represented by 2d meshes
23;José-Francisco Vicent;0cbc0d1a-1107-4fbc-8ec5-99d7bafd80bf;analysis and design of a secure key exchange scheme
23;José-Francisco Vicent;d073f0c1-463d-4b4f-9522-fe255c915976;different models to visualise geolocated city data from social networks
23;José-Francisco Vicent;c4af74ea-25f5-4ed1-814e-ac2b1e253707;cryptographic applications of 3x3 block upper triangular matrices
23;José-Francisco Vicent;c4925afd-eae0-4d47-bc71-bfef26c6984e;a neural network model to develop urban acupuncture
23;José-Francisco Vicent;8e803c2b-9927-4b83-b336-9e549a42876b;an application of a selforganizing model to the design of urban transport networks
23;José-Francisco Vicent;706b5ae0-1ad6-4a6a-aa58-ab0eba2e691f;a model to visualize information in a complex streets network
23;José-Francisco Vicent;bd97fc52-a9c8-4e1d-a99c-32d424485280;a method to triangulate a set of points in the plane
23;José-Francisco Vicent;811e9640-4055-4675-80d9-edef2305c780;improving the message expansion of the tangle hash function
23;José-Francisco Vicent;005ce28f-ed77-4e97-afdc-a296137186a1;comparing gng3d and quadric error metrics methods to simplify 3d meshes
24;Antonio Zamora;4e84ed2d-8340-47ef-9e40-c62b77d8e496;algorithms for lightweight key exchange
24;Antonio Zamora;ae324f38-1bd9-4857-9c8c-208e7cef73b3;using spritz as a passwordbased key derivation function
24;Antonio Zamora;abf77c1a-4b44-4c12-95b7-402c6064cccf;an intermediate approach to spritz and rc4
24;Antonio Zamora;48f5afe2-2358-4060-819e-d7169ef63cc8;randomness analysis and generation of keyderived sboxes
24;Antonio Zamora;3f0202d0-53a1-437e-8b95-744a074cc33f;darkcube a khypercube based p2p voip protocol
24;Antonio Zamora;f43c13e8-4531-40d7-8e54-225707797c0a;gng3d  a software tool for mesh optimization based on neural networks
24;Antonio Zamora;6c8cabdc-a993-4543-95a3-5a72e914655a;reducing urban concentration using a neural network model
24;Antonio Zamora;1ec45041-b11f-4785-b9ee-ed99eb029ddc;the use of titles for automatic document classification
24;Antonio Zamora;fbc560d9-32d5-4bc3-9c5d-a584eae60e12;a model to simplify 2d triangle meshes with irregular shapes
24;Antonio Zamora;ea30d3d6-d6ba-4639-b05a-fa8ed6b55bbe;an overlapped twoway method for solving tridiagonal linear systems in a bsp computer
24;Antonio Zamora;eacab463-6243-4f24-92e5-00782bea3b34;a nonlinear elliptic curve cryptosystem based on matrices
24;Antonio Zamora;e9879f9b-4323-4a6d-b861-8b1624c5b7c4;applying quick exponentiation for block upper triangular matrices
24;Antonio Zamora;cd4b2918-87f6-4bb6-9cfe-085a54ed0965;system design for detection and correction of spelling errors in scientific and scholarly text
24;Antonio Zamora;d1f5abcb-a7a4-4a8a-ac92-840a78f3ce17;a bsp recursive divide and conquer algorithm to compute the inverse of a tridiagonal matrix
24;Antonio Zamora;c1f22b5a-dbea-4f06-8fb1-5bb8003ab096;an efficient binary sequence generator with cryptographic applications
24;Antonio Zamora;b2e5c61d-48eb-4c32-8cba-00c6e28d839c;convergence theorems for parallel alternating iterative methods
24;Antonio Zamora;9b34b922-e4bc-41c0-8991-e74127a6edd3;an algorithm for finding the smallest set of smallest rings
24;Antonio Zamora;917976b5-5531-4e8c-9104-767a05fdeeec;a bsp recursive divide and conquer algorithm to solve a tridiagonal linear system
24;Antonio Zamora;835d40ff-2f69-45e6-842f-69141d0520c8;automatic abstracting research at chemical abstracts service
24;Antonio Zamora;8266dfa9-25d2-4a8b-af29-970443ccda6b;analysis and efficiency of the gng3d algorithm for mesh simplification
24;Antonio Zamora;7aa9bbe1-26dc-480f-b419-22a29706d3fa;optimizing matrix operations in z 2 by word packing
24;Antonio Zamora;69a06f0a-978c-41b5-a2b3-b67b9366ef2f;comparison of the retrieval effectiveness of ca condensates cacon and ca subject index alert casia
24;Antonio Zamora;673ffe71-7881-4704-bcd7-ff9bf123dc49;the use of trigram analysis for spelling error detection
24;Antonio Zamora;6c13f901-97db-417b-971f-3dcf4c269f25;a mesh optimization algorithm based on neural networks
24;Antonio Zamora;61757607-0504-45c1-9fab-95142b9513b0;secure mobile p2p videoconferencing protocol
24;Antonio Zamora;60bf6a3d-e4f0-4cdd-b1f5-af5e53ce36df;collection and characterization of spelling errors in scientific and scholarly text
24;Antonio Zamora;65c61e7e-cc83-414d-b5ba-18dda6b43f6e;a quick exponentiation algorithm for 33 block upper triangular matrices
24;Antonio Zamora;5d521ea3-a979-449e-b4f3-c76e4ee272b9;sequential and parallel synchronous alternating iterative methods
24;Antonio Zamora;564b69f9-e36a-4b86-9032-513c367e8f21;wiswesser line notation processing at chemical abstracts service
24;Antonio Zamora;4220ad93-8a33-41a8-b5db-ee51ecb9b99b;pathfinder ii a computer program that generates wiswesser line notations for complex polycyclic structures
24;Antonio Zamora;38f46752-e36b-4717-9081-7b01bba235ec;the chemical abstracts service chemical registry system v structure input and editing
24;Antonio Zamora;31b2997f-924f-499f-a424-114270e97671;a matrix prng with sbox output filtering
24;Antonio Zamora;21bfe5f4-c427-4a9c-b4f3-01a7a260190c;spelling assistance for compound words
24;Antonio Zamora;22577fa5-cc10-4d39-92d2-f7b686a7402f;automatic detection and correction of spelling errors in a large data base
24;Antonio Zamora;22f9a60e-6e4e-4600-8638-2378b355c7c8;a chemical substructure search system based on chemical abstracts index nomenclature
24;Antonio Zamora;0cbc0d1a-1107-4fbc-8ec5-99d7bafd80bf;analysis and design of a secure key exchange scheme
24;Antonio Zamora;036c4bc7-90d0-408c-aa21-a992d190d3cb;a note on the recursive decoupling method for solving tridiagonal linear systems
24;Antonio Zamora;c2ece919-8f83-4b17-a236-c1be635c539c;a nonabelian group based on block upper triangular matrices with cryptographic applications
24;Antonio Zamora;c4af74ea-25f5-4ed1-814e-ac2b1e253707;cryptographic applications of 3x3 block upper triangular matrices
24;Antonio Zamora;c4925afd-eae0-4d47-bc71-bfef26c6984e;a neural network model to develop urban acupuncture
24;Antonio Zamora;742e3686-5bdf-4749-a146-89a312af1d95;a pseudorandom bit generator based on block upper triangular matrices
24;Antonio Zamora;3456fe0b-8bca-4966-863e-a2fba661429f;randomness analysis of keyderived sboxes
24;Antonio Zamora;811e9640-4055-4675-80d9-edef2305c780;improving the message expansion of the tangle hash function
24;Antonio Zamora;005ce28f-ed77-4e97-afdc-a296137186a1;comparing gng3d and quadric error metrics methods to simplify 3d meshes
25;Jovan Dj. Golic;61dfcd10-860d-45a8-8020-b9da8079b3b5;on the resynchronization attack
25;Jovan Dj. Golic;17a51224-4bef-43a3-a2e0-a8f34d932930;linear cryptanalysis of bluetooth stream cipher
25;Jovan Dj. Golic;8cbb17c6-c428-48da-9fee-611d7fe76aea;on the success of the embedding attack on the alternating step generator
25;Jovan Dj. Golic;fca91cb8-f008-46c0-a2ce-16d3dc5c8fa0;characterisations of extended resiliency and extended immunity of sboxes
25;Jovan Dj. Golic;96cf942a-f6d3-4d25-881b-31496a396f92;iterative probabilistic reconstruction of rc4 internal states
25;Jovan Dj. Golic;d1870674-8910-4a95-a4f3-ae29472e8552;on the security of nonlinear filter generators
25;Jovan Dj. Golic;b91b86b1-f664-4307-841a-edfd30670d26;generalized inversion attack on nonlinear filter generators
25;Jovan Dj. Golic;a7ac244a-ff6e-462d-9d15-24fed21550d3;multiplicative masking and power analysis of aes
25;Jovan Dj. Golic;a4f788df-433b-46cf-b351-36a6aeceb44b;edit probability correlation attack on the bilateral stopgo generator
25;Jovan Dj. Golic;9edbde68-ce2c-4e37-9e7e-0213d7c63990;minimal linear equivalent analysis of a variablememory binary sequence generator
25;Jovan Dj. Golic;7cc7bff4-7825-4406-82f3-bb4c8fb97ec6;new methods for digital generation and postprocessing of random data
25;Jovan Dj. Golic;7a05a955-1292-4996-8f2d-525787525573;key agreement over multiple access channel
25;Jovan Dj. Golic;6bdc98d8-224c-4d2a-b7ef-12ee06ae6400;a fast iterative algorithm for a shift register initial state reconstruction given the nosiy output sequence
25;Jovan Dj. Golic;27e059f3-f826-4a42-bc20-9ac85886d6d9;linear models for a timevariant permutation generator
25;Jovan Dj. Golic;1dad7774-fd4e-4e5b-a5a3-c7fa5244886a;intrinsic statistical weakness of keystream generators
25;Jovan Dj. Golic;f65b6560-51d3-4ffd-b358-adf878b2549c;key agreement over a generalized multiple access channel using noiseless and noisy feedback
25;Jovan Dj. Golic;f7a1aea3-dd6f-4192-9615-d05585896649;on matroid characterization of ideal secret sharing schemes
25;Jovan Dj. Golic;e0396f1e-2afd-47e7-b3f5-e32b16fb8b0b;entropy analysis and new constructions of biometric key generation systems
25;Jovan Dj. Golic;e1f3d9da-ae9e-405c-8800-aec0ced45804;on the linear complexity of functions of periodic gfq sequences
25;Jovan Dj. Golic;e357fc1e-8ee3-41fe-b2ad-c197f0b04d52;on the relationship between the information measures and the bayes probability of error
25;Jovan Dj. Golic;c8768692-3654-472d-9360-0e8ce6f077f1;correlation properties of a general binary combiner with memory
25;Jovan Dj. Golic;c7a55f35-36d7-4072-b3a6-e48aeade462e;techniques for random masking in hardware
25;Jovan Dj. Golic;c8dd678f-602e-4270-8878-b92117fff498;on the relationship between the separability measures and the bayes probability of error
25;Jovan Dj. Golic;bd4ce8f6-fb61-424c-9162-f5a423fc386f;linear models for keystream generators
25;Jovan Dj. Golic;bec16c0e-0721-4bb7-8e26-1277ea3412b8;comment on relations between entropy and error probability
25;Jovan Dj. Golic;8d2b8b1e-f4cd-4ba6-a7e9-ef153fedc8ac;constrained manytoone string editing with memory
25;Jovan Dj. Golic;8afa5a99-e9be-46d3-93f4-aba0d58bd091;edit distances and probabilities for correlation attacks on clockcontrolled combiners with memory
25;Jovan Dj. Golic;85fcbbc7-efc2-4b21-b39b-a045136c012e;refereed papers how to construct cryptographic primitives from stream ciphers
25;Jovan Dj. Golic;7a067d96-8da2-4007-8101-42f42218e3e7;multiparty metering an architecture for privacypreserving profiling schemes
25;Jovan Dj. Golic;734b5b95-a46d-4a62-b6b9-420395575525;fast correlation attacks on the summation generator
25;Jovan Dj. Golic;755b8050-ebd7-48a0-b22a-564e33882f39;edit probability correlation attacks on stop go clocked keystream generators
25;Jovan Dj. Golic;65017582-4405-419b-8c30-67a970b5d57c;string editing under a combination of constraints
25;Jovan Dj. Golic;5e8c57d8-60ef-4bf7-812f-1039fbd1128b;correlation attacks on clockcontrolled shift registers in keystream generators
25;Jovan Dj. Golic;5490546b-a4e3-4dcc-b3c8-5cbdbc278865;on the relationship between the efficiency measures of multicategory information systems
25;Jovan Dj. Golic;450fe515-4e46-4d04-ae80-545567aae92d;optimal correlation attack on the multiplexer generator
25;Jovan Dj. Golic;00638a94-23bf-4fa6-b5ce-40d799c65da7;vectorial fast correlation attacks
25;Jovan Dj. Golic;ae9c12a1-d987-4fa8-b1c0-d1756c4929b8;lili keystream generator
25;Jovan Dj. Golic;1b4862ef-05c2-40e7-be21-6477a7e8098f;correlation via linear sequential circuit approximation of combiners with memory
25;Jovan Dj. Golic;3c679098-ec26-4b85-9df8-50769cbcb709;cryptanalytic attacks on mifare classic protocol
25;Jovan Dj. Golic;09b2264f-2ee8-4c60-afcf-816d6f451a52;a cryptanalysis of clockcontrolled shift registers with multiple steps
25;Jovan Dj. Golic;13c25924-d127-4c47-929a-cec88d078ae5;a new statistical distinguisher for the shrinking generator
25;Jovan Dj. Golic;0c4cac20-aca9-49e9-98e4-bed47a387aa2;dekart a new paradigm for keydependent reversible circuits
25;Jovan Dj. Golic;0dc85121-e02a-4189-af99-bf169a4cd5a1;a probabilistic correlation attack on the shrinking generator
25;Jovan Dj. Golic;1b61b577-74f9-46d0-85a3-fc6cfe8289d4;edit distance correlation attacks on clockcontrolled combiners with memory
25;Jovan Dj. Golic;34242722-ca83-42f5-8d19-c07ca972e13b;linear cryptanalysis of stream ciphers
25;Jovan Dj. Golic;3a9f659f-8c7b-4df8-87dd-fdb4940516b4;inversion attack and branching
25;Jovan Dj. Golic;3f930a73-dff8-4ba4-b45d-16ecb02c192f;on period of multiplexed sequences
25;Jovan Dj. Golic;53371cdc-11ef-4b76-8eab-82bec6d23c3e;correlation analysis of the shrinking generator
